upstream,vuln_id,osv,Valid,fix_urls
https://github.com/yt-dlp/yt-dlp,CVE-2023-35934,https://osv.dev/vulnerability/CVE-2023-35934,TRUE,https://archive.softwareheritage.org/browse/revision/1ceb657bdd254ad961489e5060f2ccc7d556b729/ https://archive.softwareheritage.org/browse/revision/3121512228487c9c690d3d39bfd2579addf96e07/ https://archive.softwareheritage.org/browse/revision/f8b4bcc0a791274223723488bfbfc23ea3276641/
https://github.com/github/cmark-gfm,CVE-2023-37463,https://osv.dev/vulnerability/CVE-2023-37463,FALSE,https://archive.softwareheritage.org/browse/revision/f94b7ed311688b4e14ed10904af98d4536414267/
https://github.com/qemu/qemu,CVE-2021-3682,https://osv.dev/vulnerability/CVE-2021-3682,FALSE,https://archive.softwareheritage.org/browse/revision/f9baca549e44791be0dd98de15add3d8452a8af0/
https://github.com/torvalds/linux,CVE-2019-19052,https://osv.dev/vulnerability/CVE-2019-19052,TRUE,https://archive.softwareheritage.org/browse/revision/fb5be6a7b4863ecc44963bb80ca614584b6c7817/
https://github.com/teeworlds/teeworlds,CVE-2016-9400,https://osv.dev/vulnerability/CVE-2016-9400,TRUE,https://archive.softwareheritage.org/browse/revision/ff254722a2683867fcb3e67569ffd36226c4bc62/
https://github.com/owncloud/core,CVE-2021-35946,https://osv.dev/vulnerability/CVE-2021-35946,FALSE,https://archive.softwareheritage.org/browse/revision/ff4292104e374ef188059791367f9490d402df96/
https://github.com/owncloud/client,CVE-2020-28646,https://osv.dev/vulnerability/CVE-2020-28646,FALSE,https://archive.softwareheritage.org/browse/revision/24d161acadbf73d425186a41543d0a05376829e5/
https://github.com/ruby/ruby,CVE-2018-16395,https://osv.dev/vulnerability/CVE-2018-16395,FALSE,https://archive.softwareheritage.org/browse/revision/faba7187c5e659d7a6da67ec844c4989fc74a8d5
https://github.com/mjg59/pupnp-code,CVE-2016-6255,https://osv.dev/vulnerability/CVE-2016-6255,TRUE,https://archive.softwareheritage.org/browse/revision/be0a01bdb83395d9f3a5ea09c1308a4f1a972cbd
https://github.com/systemd/systemd,CVE-2020-1712,https://osv.dev/vulnerability/CVE-2020-1712,TRUE,https://archive.softwareheritage.org/browse/revision/fb21e13e8ecbe25d80c1219b14e6495795df18ef https://archive.softwareheritage.org/browse/revision/ea0d0ede03c6f18dbc5036c5e9cccf97e415ccc2 https://archive.softwareheritage.org/browse/revision/2e504c92d195d407cec3ba9ed156b195c31a5f3f https://archive.softwareheritage.org/browse/revision/f9145426257644858f230df0113b05be0b035347 https://archive.softwareheritage.org/browse/revision/351627d4bfa39dd05f28d889967383af2372de6d https://archive.softwareheritage.org/browse/revision/b4eb8848240c3540180e4768216a0b884a5ed783 https://archive.softwareheritage.org/browse/revision/bc130b6858327b382b07b3985cf48e2aa9016b2d https://archive.softwareheritage.org/browse/revision/83bfc0d8dd026814d23e3fdfa46806394f775526 https://archive.softwareheritage.org/browse/revision/67e576e3d7acc22c9631664e1ab9b3888afdb1dc https://archive.softwareheritage.org/browse/revision/c3141774dfb84b1526c4991bb775457c739eb179 https://archive.softwareheritage.org/browse/revision/e2d4cb9843c50eff76e9104fec6b448c0d7c8814 https://archive.softwareheritage.org/browse/revision/43a4acb4b19ae883efab1f1849581cab5d5b303c https://archive.softwareheritage.org/browse/revision/637486261528e8aa3da9f26a4487dc254f4b7abb https://archive.softwareheritage.org/browse/revision/487b55d9a7d69c6988e777f70d452dce3bdc8df5 https://archive.softwareheritage.org/browse/revision/57cab4a328f0e7c7ae6fb7f23013ffe11cec05c0 https://archive.softwareheritage.org/browse/revision/f799fd53715b342f252de94562af8c9970fa45ba https://archive.softwareheritage.org/browse/revision/f14fa558ae9e139c94ee3af4a1ef1df313b2ff66 https://archive.softwareheritage.org/browse/revision/dd8aa0871d9cafa60a916d4ec01dd82d64edf7ed https://archive.softwareheritage.org/browse/revision/1068447e6954dc6ce52f099ed174c442cb89ed54
https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2016-0728,https://osv.dev/vulnerability/CVE-2016-0728,TRUE,https://archive.softwareheritage.org/browse/revision/d63c5357719b43992a0202e1b38f05fb44358256 https://archive.softwareheritage.org/browse/revision/23567fd052a9abb6d67fe8e7a9ccdd9800a540f2 https://archive.softwareheritage.org/browse/revision/d09fcb59ab7a8a4f637dbead8a34bf73a0fb23c4 https://archive.softwareheritage.org/browse/revision/e1891db0a2013b5b75d70f24be5dccd64a917ca7 https://archive.softwareheritage.org/browse/revision/d4c63bf4d297eb0f0a2cabd6ddc29f12eda60d83 https://archive.softwareheritage.org/browse/revision/80bbe650a8703f9faeb09bd2b030772db62abe24 https://archive.softwareheritage.org/browse/revision/cf5c1b24a5f26cb7d22e153312f76287a0e1bc52 https://archive.softwareheritage.org/browse/revision/ea2233bb888b464b1aca4e4d1e9174da27d70cad https://archive.softwareheritage.org/browse/revision/8a897d8a6a3c6bb96c89e593bc1df85e8784f124 https://archive.softwareheritage.org/browse/revision/3ca9a2e6db80e525d8c6142fa63154726180eb13 https://archive.softwareheritage.org/browse/revision/310fd64d0ecd53c38a645d0e1fa464abe4c76e7c https://archive.softwareheritage.org/browse/revision/108c097aad525cad3d386a4de9445c1d6029da86 https://archive.softwareheritage.org/browse/revision/d690ca6a10e4efb8b57ba7a8122708f8a132443d https://archive.softwareheritage.org/browse/revision/fc4f48998ed66f064b61d2298d63a5239a5265dd https://archive.softwareheritage.org/browse/revision/2a6d784299cb4183af5f735185bd286050e4af17 https://archive.softwareheritage.org/browse/revision/36d9fa04563c492d3e372f37e8227b34b8d6c668 https://archive.softwareheritage.org/browse/revision/d722761594f1ee957dff282414264a2c7d7146cb https://archive.softwareheritage.org/browse/revision/dbdbbde9c5a0fa5529a1f7866129b1ed86f5b9ea https://archive.softwareheritage.org/browse/revision/70c68b8d90c19f04ff2ecc751428426e87f25bc8 https://archive.softwareheritage.org/browse/revision/004e6e046e3e1f2fd899a54a63598c6d965643d6 https://archive.softwareheritage.org/browse/revision/05c0187bb6cd3edb8e6b4806a534c34210ee4543 https://archive.softwareheritage.org/browse/revision/dd0994a426e821ddcfad2ab5354bf1b3e7e26867 https://archive.softwareheritage.org/browse/revision/d2ac768d18e920d04138d78686a483f2d0f35052 https://archive.softwareheritage.org/browse/revision/7c17d960da211491b12c9a1f2da13cd30d197837 https://archive.softwareheritage.org/browse/revision/36df8612077bbd4b3865a7cd34b34aa11f03ff1e https://archive.softwareheritage.org/browse/revision/78c5995d9df4046a04f47c2d4c743a47113d857e https://archive.softwareheritage.org/browse/revision/f703f3c2c0271504731404c07766cc9535e8f8b9
https://github.com/madler/zlib,CVE-2016-9842,https://osv.dev/vulnerability/CVE-2016-9842,TRUE,https://archive.softwareheritage.org/browse/revision/e54e1299404101a5a9d0cf5e45512b543967f958
https://github.com/ruby/ruby,CVE-2018-8780,https://osv.dev/vulnerability/CVE-2018-8780,FALSE,https://archive.softwareheritage.org/browse/revision/933bb2b8b57c48dc664fce6d752670e6521a4141
https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2020-36385,https://osv.dev/vulnerability/CVE-2020-36385,TRUE,https://archive.softwareheritage.org/browse/revision/f39e87770b2c59b227a928dfcabb58e7a081236b https://archive.softwareheritage.org/browse/revision/d5136a60cb6cfbd9ac8f6af0f1ce39d525931642 https://archive.softwareheritage.org/browse/revision/84ce2c12144e6aa37df40706c8b89945e6f823f9 https://archive.softwareheritage.org/browse/revision/f5449e74802c1112dea984aec8af7a33c4516af1
https://github.com/eclipse/openj9,CVE-2019-10245,https://osv.dev/vulnerability/CVE-2019-10245,TRUE,https://archive.softwareheritage.org/browse/revision/bad1d4d061d4081c375de2256915932cb1b04b6a
https://gitlab.freedesktop.org/xorg/xserver,CVE-2023-1393,https://osv.dev/vulnerability/CVE-2023-1393,TRUE,https://archive.softwareheritage.org/browse/revision/fb51d5dd53b02422ea3b6f36bd017488d41f472d https://archive.softwareheritage.org/browse/revision/5789e30d9d8de256827084fefb07832fefabdd51 https://archive.softwareheritage.org/browse/revision/26ef545b3502f61ca722a7a3373507e88ef64110 https://archive.softwareheritage.org/browse/revision/80c6923d338c1d694889b55da9187ea7c23ee723 https://archive.softwareheritage.org/browse/revision/b3d05255dd1e8ece1636fb07b9461122273785ee
https://github.com/madler/zlib,CVE-2016-9841,https://osv.dev/vulnerability/CVE-2016-9841,TRUE,https://archive.softwareheritage.org/browse/revision/9aaec95e82117c1cb0f9624264c3618fc380cecb
https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2019-9503,https://osv.dev/vulnerability/CVE-2019-9503,TRUE,https://archive.softwareheritage.org/browse/revision/a4176ec356c73a46c07c181c6d04039fafa34a9f https://archive.softwareheritage.org/browse/revision/4699437726e3f99e5da4cede82dc7473f0b9e956 https://archive.softwareheritage.org/browse/revision/a885bae11c2aa0cdedf8ccb9a41fc1d7e58a0142 https://archive.softwareheritage.org/browse/revision/91bffd270f058bcbb22b783f447308d626db3ce9
https://github.com/microsoft/vscode,CVE-2020-17150,https://osv.dev/vulnerability/CVE-2020-17150,TRUE,https://archive.softwareheritage.org/browse/revision/e724f269ded347b49fcf1657fc576399354e6703
https://github.com/radare/radare2,CVE-2023-46569,https://osv.dev/vulnerability/CVE-2023-46569,FALSE,https://archive.softwareheritage.org/browse/revision/4a07098809c71c21515d0f862ac4ca044ae95e95
https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2018-13405,https://osv.dev/vulnerability/CVE-2018-13405,TRUE,https://archive.softwareheritage.org/browse/revision/4e70e7336be639d49ed89ef402231854d8b792e4 https://archive.softwareheritage.org/browse/revision/6471d82429d74e7bc19e5bfc256a20198947eadc https://archive.softwareheritage.org/browse/revision/84c112a933875e456b70cde1ec324c0bea8a0eae https://archive.softwareheritage.org/browse/revision/6736da729b60781de556e224666f106e6fbb519c https://archive.softwareheritage.org/browse/revision/84824414fbcdc308905d4e18225d6d4d42e188e2 https://archive.softwareheritage.org/browse/revision/cff9ec8928dd1b80a8b433ec8848efab1690cb05 https://archive.softwareheritage.org/browse/revision/657a00454130e27a21442efa6ad9f4af107d2341 https://archive.softwareheritage.org/browse/revision/0fa3ecd87848c9c93c2c828ef4c3a8ca36ce46c7 https://archive.softwareheritage.org/browse/revision/44a6a83941e098430f1f6261cd21389b13faf0fb https://archive.softwareheritage.org/browse/revision/a7f4ff446f174907dc924ef58ecb7d795523e65b https://archive.softwareheritage.org/browse/revision/ff9430340703c173fbab8f6379df9844d118fa5a https://archive.softwareheritage.org/browse/revision/196c443a9b7509e2bbfaf64f1c9c2c34c6107dbb https://archive.softwareheritage.org/browse/revision/b564d9379e4a8b530c1a32a0a0ea6deda0a1880c https://archive.softwareheritage.org/browse/revision/4c659854fbddda3b3c5dbc63280b291ceba4ec97 https://archive.softwareheritage.org/browse/revision/489daa793cc51133f698a09555ece995313e12f1 https://archive.softwareheritage.org/browse/revision/6920e26d632e977402b9583b7cb1c3bd63dfe975 https://archive.softwareheritage.org/browse/revision/ebd8ccf840103e2d3e32b10520fd510a68ca825c https://archive.softwareheritage.org/browse/revision/d97ac6b8afd202dc36c6c174902f4b1acdca90fd
https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2016-3134,https://osv.dev/vulnerability/CVE-2016-3134,TRUE,https://archive.softwareheritage.org/browse/revision/40d2c08f7a41f6982533ce2bec80dbec18a06668 https://archive.softwareheritage.org/browse/revision/7e6a21347b5824db5e4a5ca4b78cc4a9170327a5 https://archive.softwareheritage.org/browse/revision/bae6e576c83688208797954daa646e31013e0b97 https://archive.softwareheritage.org/browse/revision/478aed42ace9055f9119920e4de36a5c211500d3 https://archive.softwareheritage.org/browse/revision/c2c5760e95c1e9b5cc8da7804e19dd57f0094418 https://archive.softwareheritage.org/browse/revision/8a900d030a777a3fc8d6118bb70365efb365b464 https://archive.softwareheritage.org/browse/revision/f9c33fc1ac9cee611b27759257ca045765f6d5ca https://archive.softwareheritage.org/browse/revision/7bb30a46fc70b4632b647d13296477323bca6674 https://archive.softwareheritage.org/browse/revision/eb3e70690cffde853ebada43df7652de7643f430 https://archive.softwareheritage.org/browse/revision/1890a33bd55e9fd9c0a247b36b2c4063be571385 https://archive.softwareheritage.org/browse/revision/dde43ae706fe1d5e1839b6674bf19b1a85ab43e7 https://archive.softwareheritage.org/browse/revision/242af0fd722cd7261825d4be70e5f1603efc0cd2 https://archive.softwareheritage.org/browse/revision/118659aecc1045da921d88ffbeccf6d5456c23d4 https://archive.softwareheritage.org/browse/revision/379ceed2ec1809b40e3465beb08ff07591b601c3 https://archive.softwareheritage.org/browse/revision/8915b7e4534db9e7981e6c05cf879ca2834c89c0 https://archive.softwareheritage.org/browse/revision/924401d7969cf8130813398b5402fd9ebe7c64c7 https://archive.softwareheritage.org/browse/revision/54d83fc74aa9ec72794373cb47432c5f7fb1a309 https://archive.softwareheritage.org/browse/revision/28dab94f0da9585f67ef8bde39cd7f10b7be103f https://archive.softwareheritage.org/browse/revision/3445968c9abb481bbc99bbf73dee2041dcc6909f https://archive.softwareheritage.org/browse/revision/83959c73fd817d5f86b7d860b04b9340c67b37c6 https://archive.softwareheritage.org/browse/revision/8637f5a3c975760bc839a884fead1e4a62eadb95 https://archive.softwareheritage.org/browse/revision/93c5a407b109fe97e03a941834766697b19be0da https://archive.softwareheritage.org/browse/revision/47a4c76cefca2dcf9e372b6563fdb04705cb9233 https://archive.softwareheritage.org/browse/revision/d46915fa02eddcc497482308103475dcc04e2a61 https://archive.softwareheritage.org/browse/revision/21614afc1e93ce38d9b504f6d177702d90b47b5d https://archive.softwareheritage.org/browse/revision/8ebade77084c3c2dd75c7bbb70d30de4acc33def https://archive.softwareheritage.org/browse/revision/8d5fa3769ac50dd6f9493569cea152e71662e28e https://archive.softwareheritage.org/browse/revision/0947bff93e136ccba8269c30f05a55b28b5907d9 https://archive.softwareheritage.org/browse/revision/3e529d00c1c049f5132b837ee881293a04f42b0f https://archive.softwareheritage.org/browse/revision/935e69ad8241039f683052e6b5e04769ff9811e1 https://archive.softwareheritage.org/browse/revision/f10461e6cebcae8ceb0994562dc8ca3934878433 https://archive.softwareheritage.org/browse/revision/101d12ca3497df79b53e7e432fb0acf090ba1752 https://archive.softwareheritage.org/browse/revision/5a7791d1262f36e45a7f387c8657f05c1051e1c3 https://archive.softwareheritage.org/browse/revision/a019ff86ceb8233d7365a6f00fbc7125e948d2bc https://archive.softwareheritage.org/browse/revision/8b85cad4e5b73ed7a583c9046de9068e9ec930f6 https://archive.softwareheritage.org/browse/revision/cd105140346fd8a13e425a06fe182f0346a1bdfd https://archive.softwareheritage.org/browse/revision/208526c7ff5ac94c7b24ae48368d1044b617a152 https://archive.softwareheritage.org/browse/revision/2bd74af651efade6b69312f04afc3e3b6bba5dda https://archive.softwareheritage.org/browse/revision/2407fea1c1645da20439603ce794f7a89af268de https://archive.softwareheritage.org/browse/revision/267b155105b75300e0755a10bacdae33b83dbaff https://archive.softwareheritage.org/browse/revision/aed836fac138c90a7c3dd94bcba10eda103bd977 https://archive.softwareheritage.org/browse/revision/0c1e6cf00bcb304e0099600a24fbd67d5e63f640 https://archive.softwareheritage.org/browse/revision/2a54165d79637d533bd6200790c87225a61e86f3 https://archive.softwareheritage.org/browse/revision/e371664da2770515a6f10ab514945eefef66c4fa https://archive.softwareheritage.org/browse/revision/030ddaac15d44021e7e8da0038e9ec665a10f833 https://archive.softwareheritage.org/browse/revision/bdc987d889780cdf51fd6b736d26bb28f4d080cd https://archive.softwareheritage.org/browse/revision/be819a46d94c90bbf2e28a303e5455973a41fa92 https://archive.softwareheritage.org/browse/revision/07a8da29b728590f6975b6320a387f8fdf60b9be https://archive.softwareheritage.org/browse/revision/762709c710198aab7c399571d8f7aaa9627ec524 https://archive.softwareheritage.org/browse/revision/98dbf4d844a12298071fc0025eb2e2f319b4c48a https://archive.softwareheritage.org/browse/revision/77e45c7bec04f2993550cf57e17601ec7f84edbd https://archive.softwareheritage.org/browse/revision/b0b951eaf7b146c5782ab4bef68f21f1837ea800 https://archive.softwareheritage.org/browse/revision/c28a71d83015537ccde256a17c406fa52985e243 https://archive.softwareheritage.org/browse/revision/e62372bff806de2f43e972ed633980c63704e67e https://archive.softwareheritage.org/browse/revision/76574c90fefbd5ebff6a3445a7b689aee7b8a73b https://archive.softwareheritage.org/browse/revision/8879c143e88921311719d52012833cb5d18a9616 https://archive.softwareheritage.org/browse/revision/5f6ca6d2b6ebfb5affbf36d4ed92277f15f092a0 https://archive.softwareheritage.org/browse/revision/07d193220558f9de3736e71a34867d89e6d250a6 https://archive.softwareheritage.org/browse/revision/c10dda3550348c43533489281f6674defbfa423e https://archive.softwareheritage.org/browse/revision/b87ac39511c21702fe34c0710eb0c1ffee2c316d https://archive.softwareheritage.org/browse/revision/eb053a09297bc2b8a6c04665c32e4c0de8520b30 https://archive.softwareheritage.org/browse/revision/4f524cb868f727019dec1a005831d029c50e7a51 https://archive.softwareheritage.org/browse/revision/1578e44943fb1c4d4bf54a3545bfb79f0a37f7bf https://archive.softwareheritage.org/browse/revision/426cebe4f7bf8f98649fdee7759d29ff5de47f50 https://archive.softwareheritage.org/browse/revision/8bd5c6a08a62aec41dd83a83060b604727b2d102 https://archive.softwareheritage.org/browse/revision/46affdb741e4eb8644e8df78c9f1e9a2f12752ab https://archive.softwareheritage.org/browse/revision/86bc53cfb445fd047ae29c1967a794c8b33f4355
https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2020-29661,https://osv.dev/vulnerability/CVE-2020-29661,TRUE,https://archive.softwareheritage.org/browse/revision/0ac7287a97a08ce6381290a43b886c090c8563ac https://archive.softwareheritage.org/browse/revision/54ffccbf053b5b6ca4f6e45094b942fab92a25fc https://archive.softwareheritage.org/browse/revision/ba0ec80fb32a3ca6e15d51ddcb54c1095f04cf2a
https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2018-10675,https://osv.dev/vulnerability/CVE-2018-10675,TRUE,https://archive.softwareheritage.org/browse/revision/82df8beb25f63b75ae2c234a40afe63da9b83c64 https://archive.softwareheritage.org/browse/revision/23da1dbc853b5b2e0598802e42ab89aaefabf4fc https://archive.softwareheritage.org/browse/revision/080cd54973b31b57bed4834348d5d510d3aa6bd7 https://archive.softwareheritage.org/browse/revision/ea04a5f62ca732a3c55e712192e0a303277c209c https://archive.softwareheritage.org/browse/revision/af5eedfdb4336411b738941529d861fc222d4a1c https://archive.softwareheritage.org/browse/revision/73223e4e2e3867ebf033a5a8eb2e5df0158ccc99 https://archive.softwareheritage.org/browse/revision/46b5ec96ee7f5312e6dcfec765b9fa82d59e85c7 https://archive.softwareheritage.org/browse/revision/3aa7a918dab01a1d06a038c2358b34a494daa6dd https://archive.softwareheritage.org/browse/revision/08f27073c9cd648a801a1cac9eb76412bb63453c https://archive.softwareheritage.org/browse/revision/91a53dd463c4e55370cb2322581d7ea7c23c2df5 https://archive.softwareheritage.org/browse/revision/8c125db93261711b5c112970829c9d516a29da6a https://archive.softwareheritage.org/browse/revision/fdaf18daa03f0239285937b5f5be3135bd4c6777 https://archive.softwareheritage.org/browse/revision/beb452c04942d97326b160e6a7a476110a5d337a https://archive.softwareheritage.org/browse/revision/ba2369e54f2d770352516a6f9d4136cdef00f08f https://archive.softwareheritage.org/browse/revision/844aa88cd5aa05c28d98ce028086d7a18faf2ced https://archive.softwareheritage.org/browse/revision/ac57a2f6317bfe81df9acfb57212dd9ff6e2c6ea https://archive.softwareheritage.org/browse/revision/ab54fe74d4f32f26468eee0360ccae3096a44630 https://archive.softwareheritage.org/browse/revision/b480889f9553b9992da922e6911e96e1d0bc3d98 https://archive.softwareheritage.org/browse/revision/0a12efcc5739374b46e83a49b9ca8551081bf00b https://archive.softwareheritage.org/browse/revision/642bdca101454602f91b92ad61e1e535284be37e https://archive.softwareheritage.org/browse/revision/19154e87027ea14069acdac138995fdc53a10e4c https://archive.softwareheritage.org/browse/revision/fe0a4a2219e677c365b5e4dcce665f0def1b0e7b https://archive.softwareheritage.org/browse/revision/4f562affea5a1b22f4ecdb9b792552850f5c7a72 https://archive.softwareheritage.org/browse/revision/8fb43c0a3b39db1a880c9b1518a818640910f3d2 https://archive.softwareheritage.org/browse/revision/368ff0e3971be84cb7535f99be3aee7e5e942726
git://git.gnupg.org/gpg4win.git,CVE-2022-3515,https://osv.dev/vulnerability/CVE-2022-3515,FALSE,https://archive.softwareheritage.org/browse/revision/e9684ee75cb7481f5130d18f150013094a382e0a
https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2018-5344,https://osv.dev/vulnerability/CVE-2018-5344,TRUE,https://archive.softwareheritage.org/browse/revision/da51a65d7418743b41a8ea2f3c77d40a05208926 https://archive.softwareheritage.org/browse/revision/0e6331d44469de92d936739e3e7233c317afd5ea https://archive.softwareheritage.org/browse/revision/0c82853d289e4e1cc0c2c21803930d1754d87fa3 https://archive.softwareheritage.org/browse/revision/ece59d6d0fb19197c3f48c4d17449db1fd06d357 https://archive.softwareheritage.org/browse/revision/cd6abfebbe20f139ada2478762e1880fa93d884a https://archive.softwareheritage.org/browse/revision/c14fd63ae70effdf286caad6f423fcfe30f4dc47 https://archive.softwareheritage.org/browse/revision/55935bf5cee89474ee8e7378c2c04e46c6d5570a https://archive.softwareheritage.org/browse/revision/65afd2b87cfe957b847cf5a71c9e4bb1daa49790 https://archive.softwareheritage.org/browse/revision/c7c06c7742f63391b8becd1cfcabbb419793354f https://archive.softwareheritage.org/browse/revision/4b41c2a44c49fcdbba4ac75616c9ac7955e9f274 https://archive.softwareheritage.org/browse/revision/c4af8622cf5b8897d77dfd0c4235703ac3cbb38c https://archive.softwareheritage.org/browse/revision/7cc8ac4fff4493965afbf8b81050066bf71e3c71 https://archive.softwareheritage.org/browse/revision/0af57028232950d60942416aaf577d301297bc48 https://archive.softwareheritage.org/browse/revision/ea592527fba42dc1429f8c832cc1bbe38036a709 https://archive.softwareheritage.org/browse/revision/73d3ce408f07c27118d5cd6fc456b2fa90e74b1c https://archive.softwareheritage.org/browse/revision/ca167ff4dd232ea73454d30a7b0c2e46143f33f0 https://archive.softwareheritage.org/browse/revision/449fb59c3f484b68d0a64135b904d995d5b665de https://archive.softwareheritage.org/browse/revision/6d654ef1eeeec70026d043739a5abe72a5bb914b https://archive.softwareheritage.org/browse/revision/64a67f50acbd8ccbc815141caf543274bd121a63 https://archive.softwareheritage.org/browse/revision/3c7f592be6ed7a89bb3f7d6523846378121d2687 https://archive.softwareheritage.org/browse/revision/e145b86144fec2191323ea4e161e14127d5a7284 https://archive.softwareheritage.org/browse/revision/3cb727d968ba4b95d872f17f9212c4e750ade6ef https://archive.softwareheritage.org/browse/revision/58993897e50eddd13f4166e64f8c7027cf1d625c https://archive.softwareheritage.org/browse/revision/7f63095c62d01b7ae6dd37aafdc287f26e207e36 https://archive.softwareheritage.org/browse/revision/93b52d2c7dd1b3e1b002bbceb971c67774b561a1 https://archive.softwareheritage.org/browse/revision/e33b03ba1f588ffdf01e396f3d49695b7d176431 https://archive.softwareheritage.org/browse/revision/6108fa664c71d98048c02d86126a8a37196fc71b https://archive.softwareheritage.org/browse/revision/0596af62d62f763dbd72599ff4c5bc768ed70413 https://archive.softwareheritage.org/browse/revision/035d1921dca31d69535b3c5ebd4a80ef504e8378 https://archive.softwareheritage.org/browse/revision/484de4cc81e10fb2c1748aa374ddcd612c63ce06 https://archive.softwareheritage.org/browse/revision/54ae140d74d41f08dbe6430d9ce75a02260b2316 https://archive.softwareheritage.org/browse/revision/d1df4c4347f57993d5d2ce9aa55beae3a6965782 https://archive.softwareheritage.org/browse/revision/4eb5a3e7468b393857fad81d58904191dc5c9722 https://archive.softwareheritage.org/browse/revision/4c37ba7421f51512163b3d56fefbbc10bab4f59f https://archive.softwareheritage.org/browse/revision/7f6a437747fe5df1bf8499ddfa10be88a007fe2e https://archive.softwareheritage.org/browse/revision/ae6650163c66a7eff1acd6eb8b0f752dcfa8eba5 https://archive.softwareheritage.org/browse/revision/511845a5e6ddf207932b55926c8eac27c5d72e39 https://archive.softwareheritage.org/browse/revision/4765fa0d3e8f08bab9978a79fe0d0e71e3afe250 https://archive.softwareheritage.org/browse/revision/38d3ad5c9aed9d6b5758e6b9799020e3b09910cb https://archive.softwareheritage.org/browse/revision/6b93c54730bd47d8c19d0e4bd7b9852e154720d0 https://archive.softwareheritage.org/browse/revision/b3174f11f7217783be72802192a3cd8053ca3ebe https://archive.softwareheritage.org/browse/revision/0b432677187383551d8e4915a7075f9376923d8a https://archive.softwareheritage.org/browse/revision/fbbe56c90f403c13f93ce45e3709188bd442cd5d https://archive.softwareheritage.org/browse/revision/39148e047b4f20084de6af608db18106389a0755 https://archive.softwareheritage.org/browse/revision/c20ce5f67a037a9e60e16409eaf83176f2db509e https://archive.softwareheritage.org/browse/revision/8112ab35bb7e6141caf6bd0c74583ae4359b6f38 https://archive.softwareheritage.org/browse/revision/d1255da44c771776b3dbf76f234248bc7b517fea
https://github.com/eclipse/openj9,CVE-2018-12547,https://osv.dev/vulnerability/CVE-2018-12547,FALSE,https://archive.softwareheritage.org/browse/revision/04890c30076872e4c5286727d4d63473c41674e8
https://github.com/torvalds/linux,CVE-2022-27666,https://osv.dev/vulnerability/CVE-2022-27666,TRUE,https://archive.softwareheritage.org/browse/revision/ebe48d368e97d007bfeb76fcb065d6cfc4c96645 https://archive.softwareheritage.org/browse/revision/49f7858035ef6eb467ee742d4035de3060b65d71 https://archive.softwareheritage.org/browse/revision/bdfc4725d03f519ef7813817862d20fb0ea06f0a
