fork,upstream,vuln_id,head_swh,fix_urls,manual evaluation,Owner notification,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
https://github.com/Snapchat/KeyDB,https://github.com/redis/redis,CVE-2021-41099,https://archive.softwareheritage.org/browse/revision/603ebb27fb82a27fb98b0feb6749b0f7661a1c4b,https://archive.softwareheritage.org/browse/revision/c6ad876774f3cc11e32681ea02a2eead00f2c521/,NEGATIVE,,,,,
https://github.com/rhysd/vim.wasm,https://github.com/vim/vim,CVE-2022-2522,https://archive.softwareheritage.org/browse/revision/310836b3824a401d18725f786bc7f3ff6ab678e8,https://archive.softwareheritage.org/browse/revision/5fa9f23a63651a8abdb074b4fc2ec9b1adc6b089/ https://archive.softwareheritage.org/browse/revision/b9e717367c395490149495cf375911b5d9de889e/,POSITIVE,,,,,
https://github.com/rhysd/vim.wasm,https://github.com/vim/vim,CVE-2022-1898,https://archive.softwareheritage.org/browse/revision/310836b3824a401d18725f786bc7f3ff6ab678e8,https://archive.softwareheritage.org/browse/revision/e2fa213cf571041dbd04ab0329303ffdc980678a/,POSITIVE,,,,,
https://github.com/rhysd/vim.wasm,https://github.com/vim/vim,CVE-2023-4733,https://archive.softwareheritage.org/browse/revision/310836b3824a401d18725f786bc7f3ff6ab678e8,https://archive.softwareheritage.org/browse/revision/e1dc9a627536304bc4f738c21e909ad9fcf3974c/,POSITIVE,,,,,
https://github.com/rhysd/vim.wasm,https://github.com/vim/vim,CVE-2022-0261,https://archive.softwareheritage.org/browse/revision/310836b3824a401d18725f786bc7f3ff6ab678e8,https://archive.softwareheritage.org/browse/revision/9f8c304c8a390ade133bac29963dc8e56ab14cbc/,POSITIVE,,,,,
https://github.com/rhysd/vim.wasm,https://github.com/vim/vim,CVE-2022-2344,https://archive.softwareheritage.org/browse/revision/310836b3824a401d18725f786bc7f3ff6ab678e8,https://archive.softwareheritage.org/browse/revision/baefde14550231f6468ac2ed2ed495bc381c0c92/,POSITIVE,,,,,
https://github.com/rhysd/vim.wasm,https://github.com/vim/vim,CVE-2022-2289,https://archive.softwareheritage.org/browse/revision/310836b3824a401d18725f786bc7f3ff6ab678e8,https://archive.softwareheritage.org/browse/revision/c5274dd12224421f2430b30c53b881b9403d649e/,POSITIVE,,,,,
https://github.com/rhysd/vim.wasm,https://github.com/vim/vim,CVE-2022-2126,https://archive.softwareheritage.org/browse/revision/310836b3824a401d18725f786bc7f3ff6ab678e8,https://archive.softwareheritage.org/browse/revision/156d3911952d73b03d7420dc3540215247db0fe8/,POSITIVE,,,,,
https://github.com/rhysd/vim.wasm,https://github.com/vim/vim,CVE-2022-3256,https://archive.softwareheritage.org/browse/revision/310836b3824a401d18725f786bc7f3ff6ab678e8,https://archive.softwareheritage.org/browse/revision/8ecfa2c56b4992c7f067b92488aa9acea5a454ad/,POSITIVE,,,,,
https://github.com/rhysd/vim.wasm,https://github.com/vim/vim,CVE-2021-3778,https://archive.softwareheritage.org/browse/revision/310836b3824a401d18725f786bc7f3ff6ab678e8,https://archive.softwareheritage.org/browse/revision/65b605665997fad54ef39a93199e305af2fe4d7f/,POSITIVE,,,,,
https://github.com/XQuartz/xorg-server,https://gitlab.freedesktop.org/xorg/xserver,CVE-2023-0494,https://archive.softwareheritage.org/browse/revision/eb7c1e7fb16338d8fc03a0bb0f9bb53eb99ee139,https://archive.softwareheritage.org/browse/revision/0ba6d8c37071131a49790243cdac55392ecf71ec/ https://archive.softwareheritage.org/browse/revision/9ca7d3f61a88ae6cf47fdf139b6215d745db976b/ https://archive.softwareheritage.org/browse/revision/8660dd164882ce5fc1f274427e2ff3dc020d6273/,POSITIVE,,Sent https://github.com/XQuartz/XQuartz/issues/434,,,
https://github.com/rhysd/vim.wasm,https://github.com/vim/vim,CVE-2021-4192,https://archive.softwareheritage.org/browse/revision/310836b3824a401d18725f786bc7f3ff6ab678e8,https://archive.softwareheritage.org/browse/revision/4c13e5e6763c6eb36a343a2b8235ea227202e952/,POSITIVE,,,,,
https://github.com/rhysd/vim.wasm,https://github.com/vim/vim,CVE-2022-2264,https://archive.softwareheritage.org/browse/revision/310836b3824a401d18725f786bc7f3ff6ab678e8,https://archive.softwareheritage.org/browse/revision/d25f003342aca9889067f2e839963dfeccf1fe05/,POSITIVE,,,,,
https://github.com/rhysd/vim.wasm,https://github.com/vim/vim,CVE-2021-3903,https://archive.softwareheritage.org/browse/revision/310836b3824a401d18725f786bc7f3ff6ab678e8,https://archive.softwareheritage.org/browse/revision/777e7c21b7627be80961848ac560cb0a9978ff43/,POSITIVE,,,,,
https://github.com/rhysd/vim.wasm,https://github.com/vim/vim,CVE-2022-3520,https://archive.softwareheritage.org/browse/revision/310836b3824a401d18725f786bc7f3ff6ab678e8,https://archive.softwareheritage.org/browse/revision/36343ae0fb7247e060abfd35fb8e4337b33abb4b/,POSITIVE,,,,,
https://github.com/rhysd/vim.wasm,https://github.com/vim/vim,CVE-2022-3297,https://archive.softwareheritage.org/browse/revision/310836b3824a401d18725f786bc7f3ff6ab678e8,https://archive.softwareheritage.org/browse/revision/0ff01835a40f549c5c4a550502f62a2ac9ac447c/,POSITIVE,,,,,
https://github.com/espressif/qemu,https://gitlab.com/qemu-project/qemu,CVE-2023-0664,https://archive.softwareheritage.org/browse/revision/85ff1897fe79df7c86d50eacdf4464ffeff0cdbc,https://archive.softwareheritage.org/browse/revision/5bfbcc3faa43e59e09e9f96ac7eebd98e05ea8e3/ https://archive.softwareheritage.org/browse/revision/07ce178a2b0768eb9e712bb5ad0cf6dc7fcf0158/ https://archive.softwareheritage.org/browse/revision/b629412e9d2129897126244cdfcc0b0c06df8542/ https://archive.softwareheritage.org/browse/revision/88288c2a51faa7c795f053fc8b31b1c16ff804c5/,NEGATIVE,,,,,
https://github.com/panda-re/panda,https://gitlab.com/qemu-project/qemu,CVE-2023-0664,https://archive.softwareheritage.org/browse/revision/831b930d80c526582aed342003efadfbf9890aaf,https://archive.softwareheritage.org/browse/revision/5bfbcc3faa43e59e09e9f96ac7eebd98e05ea8e3/ https://archive.softwareheritage.org/browse/revision/07ce178a2b0768eb9e712bb5ad0cf6dc7fcf0158/ https://archive.softwareheritage.org/browse/revision/b629412e9d2129897126244cdfcc0b0c06df8542/ https://archive.softwareheritage.org/browse/revision/88288c2a51faa7c795f053fc8b31b1c16ff804c5/,POSITIVE,,sent,,,
https://github.com/rhysd/vim.wasm,https://github.com/vim/vim,CVE-2021-4166,https://archive.softwareheritage.org/browse/revision/310836b3824a401d18725f786bc7f3ff6ab678e8,https://archive.softwareheritage.org/browse/revision/6f98371532fcff911b462d51bc64f2ce8a6ae682/,POSITIVE,,,,,
https://github.com/rhysd/vim.wasm,https://github.com/vim/vim,CVE-2022-0407,https://archive.softwareheritage.org/browse/revision/310836b3824a401d18725f786bc7f3ff6ab678e8,https://archive.softwareheritage.org/browse/revision/44db8213d38c39877d2148eff6a72f4beccfb94e/,NEGATIVE,,,,,
